sec_id,ticker,name,query_term,entity_name,file_date,headline,source_url,form_type,event_text,event_type
35701,DE,Deere & Co.,DE,Deere & Co.,2026-02-12,"REPUBLIC SERVICES, INC.  (RSG)  (CIK 0001060391)",https://efts.sec.gov/LATEST/search-index?q=%22DE%22&forms=8-K&dateRange=custom&startdt=2026-02-11&enddt=2026-02-20,8-K," REPUBLIC SERVICES, INC.  (RSG)  (CIK 0001060391)  5.02 8.01 9.01",other
35701,DE,Deere & Co.,DE,Deere & Co.,2026-02-12,"Rivian Automotive, Inc. / DE  (RIVN)  (CIK 0001874178)",https://efts.sec.gov/LATEST/search-index?q=%22DE%22&forms=8-K&dateRange=custom&startdt=2026-02-11&enddt=2026-02-20,8-K," Rivian Automotive, Inc. / DE  (RIVN)  (CIK 0001874178)  2.02 9.01",other
35701,DE,Deere & Co.,DE,Deere & Co.,2026-02-12,"SOLIGENIX, INC.  (SNGX)  (CIK 0000812796)",https://efts.sec.gov/LATEST/search-index?q=%22DE%22&forms=8-K&dateRange=custom&startdt=2026-02-11&enddt=2026-02-20,8-K," SOLIGENIX, INC.  (SNGX)  (CIK 0000812796)  8.01 9.01",other
35701,DE,Deere & Co.,DE,Deere & Co.,2026-02-12,TransUnion  (TRU)  (CIK 0001552033),https://efts.sec.gov/LATEST/search-index?q=%22DE%22&forms=8-K&dateRange=custom&startdt=2026-02-11&enddt=2026-02-20,8-K, TransUnion  (TRU)  (CIK 0001552033)  1.01 2.02 2.03 7.01 9.01,other
35701,DE,Deere & Co.,DE,Deere & Co.,2026-02-12,"Utz Brands, Inc.  (UTZ)  (CIK 0001739566)",https://efts.sec.gov/LATEST/search-index?q=%22DE%22&forms=8-K&dateRange=custom&startdt=2026-02-11&enddt=2026-02-20,8-K," Utz Brands, Inc.  (UTZ)  (CIK 0001739566)  2.02 7.01 8.01 9.01",other
36672,FDX,Fedex Corp,Fedex,Fedex Corp,2026-02-12,AMERICAN HONDA RECEIVABLES LLC  (CIK 0000890975) Honda Auto Receivables 2026-1 Owner Trust  (CIK 0002100818),https://efts.sec.gov/LATEST/search-index?q=%22Fedex%22&forms=8-K&dateRange=custom&startdt=2026-02-11&enddt=2026-02-20,8-K, AMERICAN HONDA RECEIVABLES LLC  (CIK 0000890975) Honda Auto Receivables 2026-1 Owner Trust  (CIK 0002100818)  1.01 8.01 9.01,other
36672,FDX,Fedex Corp,Fedex,Fedex Corp,2026-02-12,Fathom Holdings Inc.  (FTHM)  (CIK 0001753162),https://efts.sec.gov/LATEST/search-index?q=%22Fedex%22&forms=8-K&dateRange=custom&startdt=2026-02-11&enddt=2026-02-20,8-K, Fathom Holdings Inc.  (FTHM)  (CIK 0001753162)  5.01 8.01 9.01,other
36672,FDX,Fedex Corp,Fedex,Fedex Corp,2026-02-12,"LXP Industrial Trust  (LXP, LXP-PC)  (CIK 0000910108)",https://efts.sec.gov/LATEST/search-index?q=%22Fedex%22&forms=8-K&dateRange=custom&startdt=2026-02-11&enddt=2026-02-20,8-K," LXP Industrial Trust  (LXP, LXP-PC)  (CIK 0000910108)  2.02 7.01 9.01",other
36672,FDX,Fedex Corp,Fedex,Fedex Corp,2026-02-12,"VerifyMe, Inc.  (VRME)  (CIK 0001104038)",https://efts.sec.gov/LATEST/search-index?q=%22Fedex%22&forms=8-K&dateRange=custom&startdt=2026-02-11&enddt=2026-02-20,8-K," VerifyMe, Inc.  (VRME)  (CIK 0001104038)  1.01 1.02 5.02 7.01 9.01",other
41966,RSG,"Republic Services, Inc.",RSG,"Republic Services, Inc.",2026-02-12,"REPUBLIC SERVICES, INC.  (RSG)  (CIK 0001060391)",https://efts.sec.gov/LATEST/search-index?q=%22RSG%22&forms=8-K&dateRange=custom&startdt=2026-02-11&enddt=2026-02-20,8-K," REPUBLIC SERVICES, INC.  (RSG)  (CIK 0001060391)  5.02 8.01 9.01",other
3752951,MOAT,VanEck Morningstar Wide Moat ETF,MOAT,VanEck Morningstar Wide Moat ETF,2026-02-12,"Morningstar, Inc.  (MORN)  (CIK 0001289419)",https://efts.sec.gov/LATEST/search-index?q=%22MOAT%22&forms=8-K&dateRange=custom&startdt=2026-02-11&enddt=2026-02-20,8-K," Morningstar, Inc.  (MORN)  (CIK 0001289419)  2.02 7.01 9.01",other
4428506,IRM,Iron Mountain Inc.,IRM,Iron Mountain Inc.,2026-02-12,IRON MOUNTAIN INC  (IRM)  (CIK 0001020569),https://efts.sec.gov/LATEST/search-index?q=%22IRM%22&forms=8-K&dateRange=custom&startdt=2026-02-11&enddt=2026-02-20,8-K, IRON MOUNTAIN INC  (IRM)  (CIK 0001020569)  2.02 9.01,other
8126151,PSA,Public Storage,PSA,Public Storage,2026-02-12,"Public Storage  (PSA, PSA-PF, PSA-PG, PSA-PH, PSA-PI, PSA-PJ, PSA-PK, PSA-PL, PSA-PM, PSA-PN, PSA-PO, PSA-PP, PSA-PQ)  (CIK 0001393311)",https://efts.sec.gov/LATEST/search-index?q=%22PSA%22&forms=8-K&dateRange=custom&startdt=2026-02-11&enddt=2026-02-20,8-K," Public Storage  (PSA, PSA-PF, PSA-PG, PSA-PH, PSA-PI, PSA-PJ, PSA-PK, PSA-PL, PSA-PM, PSA-PN, PSA-PO, PSA-PP, PSA-PQ)  (CIK 0001393311)  2.02 9.01",other
34926,C,Citigroup Inc,C,Citigroup Inc,2026-02-13,"GCI Liberty, Inc.  (GLIBA, GLIBB, GLIBK)  (CIK 0002057463)",https://efts.sec.gov/LATEST/search-index?q=%22C%22&forms=8-K&dateRange=custom&startdt=2026-02-11&enddt=2026-02-20,8-K," GCI Liberty, Inc.  (GLIBA, GLIBB, GLIBK)  (CIK 0002057463)  5.04 9.01",other
34926,C,Citigroup Inc,C,Citigroup Inc,2026-02-13,INTERNATIONAL TOWER HILL MINES LTD  (THM)  (CIK 0001134115),https://efts.sec.gov/LATEST/search-index?q=%22C%22&forms=8-K&dateRange=custom&startdt=2026-02-11&enddt=2026-02-20,8-K, INTERNATIONAL TOWER HILL MINES LTD  (THM)  (CIK 0001134115)  5.02 9.01,other
34926,C,Citigroup Inc,C,Citigroup Inc,2026-02-13,Jet.AI Inc.  (JTAI)  (CIK 0001861622),https://efts.sec.gov/LATEST/search-index?q=%22C%22&forms=8-K&dateRange=custom&startdt=2026-02-11&enddt=2026-02-20,8-K, Jet.AI Inc.  (JTAI)  (CIK 0001861622)  1.01 3.03 5.03 8.01 9.01,other
34926,C,Citigroup Inc,C,Citigroup Inc,2026-02-13,MVB FINANCIAL CORP  (MVBF)  (CIK 0001277902),https://efts.sec.gov/LATEST/search-index?q=%22C%22&forms=8-K&dateRange=custom&startdt=2026-02-11&enddt=2026-02-20,8-K, MVB FINANCIAL CORP  (MVBF)  (CIK 0001277902)  7.01 9.01,other
34926,C,Citigroup Inc,C,Citigroup Inc,2026-02-13,"Pebblebrook Hotel Trust  (PEB, PEB-PE, PEB-PF, PEB-PG, PEB-PH)  (CIK 0001474098)",https://efts.sec.gov/LATEST/search-index?q=%22C%22&forms=8-K&dateRange=custom&startdt=2026-02-11&enddt=2026-02-20,8-K," Pebblebrook Hotel Trust  (PEB, PEB-PE, PEB-PF, PEB-PG, PEB-PH)  (CIK 0001474098)  1.01 2.03 7.01 9.01",other
34926,C,Citigroup Inc,C,Citigroup Inc,2026-02-13,"Phoenix Energy One, LLC  (PHXE-P)  (CIK 0001818643)",https://efts.sec.gov/LATEST/search-index?q=%22C%22&forms=8-K&dateRange=custom&startdt=2026-02-11&enddt=2026-02-20,8-K," Phoenix Energy One, LLC  (PHXE-P)  (CIK 0001818643)  1.01 9.01",other
34926,C,Citigroup Inc,C,Citigroup Inc,2026-02-13,RED ROBIN GOURMET BURGERS INC  (RRGB)  (CIK 0001171759),https://efts.sec.gov/LATEST/search-index?q=%22C%22&forms=8-K&dateRange=custom&startdt=2026-02-11&enddt=2026-02-20,8-K, RED ROBIN GOURMET BURGERS INC  (RRGB)  (CIK 0001171759)  1.01 9.01,other
34926,C,Citigroup Inc,C,Citigroup Inc,2026-02-13,TransDigm Group INC  (TDG)  (CIK 0001260221),https://efts.sec.gov/LATEST/search-index?q=%22C%22&forms=8-K&dateRange=custom&startdt=2026-02-11&enddt=2026-02-20,8-K, TransDigm Group INC  (TDG)  (CIK 0001260221)  1.01 2.03 9.01,other
35701,DE,Deere & Co.,DE,Deere & Co.,2026-02-13,"Actinium Pharmaceuticals, Inc.  (ATNM)  (CIK 0001388320)",https://efts.sec.gov/LATEST/search-index?q=%22DE%22&forms=8-K&dateRange=custom&startdt=2026-02-11&enddt=2026-02-20,8-K," Actinium Pharmaceuticals, Inc.  (ATNM)  (CIK 0001388320)  5.02",other
35701,DE,Deere & Co.,DE,Deere & Co.,2026-02-13,BiomX Inc.  (PHGE)  (CIK 0001739174),https://efts.sec.gov/LATEST/search-index?q=%22DE%22&forms=8-K&dateRange=custom&startdt=2026-02-11&enddt=2026-02-20,8-K, BiomX Inc.  (PHGE)  (CIK 0001739174)  5.02,other
35701,DE,Deere & Co.,DE,Deere & Co.,2026-02-13,"Cambridge Acquisition Corp.  (CAQ, CAQUU)  (CIK 0002100125)",https://efts.sec.gov/LATEST/search-index?q=%22DE%22&forms=8-K&dateRange=custom&startdt=2026-02-11&enddt=2026-02-20,8-K," Cambridge Acquisition Corp.  (CAQ, CAQUU)  (CIK 0002100125)  8.01 9.01",merger
35701,DE,Deere & Co.,DE,Deere & Co.,2026-02-13,IDEXX LABORATORIES INC /DE  (IDXX)  (CIK 0000874716),https://efts.sec.gov/LATEST/search-index?q=%22DE%22&forms=8-K&dateRange=custom&startdt=2026-02-11&enddt=2026-02-20,8-K, IDEXX LABORATORIES INC /DE  (IDXX)  (CIK 0000874716)  5.02,other
35701,DE,Deere & Co.,DE,Deere & Co.,2026-02-13,NORTHROP GRUMMAN CORP /DE/  (NOC)  (CIK 0001133421),https://efts.sec.gov/LATEST/search-index?q=%22DE%22&forms=8-K&dateRange=custom&startdt=2026-02-11&enddt=2026-02-20,8-K, NORTHROP GRUMMAN CORP /DE/  (NOC)  (CIK 0001133421)  5.02 9.01,other
35701,DE,Deere & Co.,DE,Deere & Co.,2026-02-13,"NexMetals Mining Corp.  (NEXM, PRMLF)  (CIK 0000795800)",https://efts.sec.gov/LATEST/search-index?q=%22DE%22&forms=8-K&dateRange=custom&startdt=2026-02-11&enddt=2026-02-20,8-K," NexMetals Mining Corp.  (NEXM, PRMLF)  (CIK 0000795800)  5.02 8.01 9.01",other
35701,DE,Deere & Co.,DE,Deere & Co.,2026-02-13,SYNCHRONOSS TECHNOLOGIES INC  (SNCR)  (CIK 0001131554),https://efts.sec.gov/LATEST/search-index?q=%22DE%22&forms=8-K&dateRange=custom&startdt=2026-02-11&enddt=2026-02-20,8-K, SYNCHRONOSS TECHNOLOGIES INC  (SNCR)  (CIK 0001131554)  1.02 2.01 3.01 3.03 5.01 5.02 5.03 5.07 8.01 9.01,other
35701,DE,Deere & Co.,DE,Deere & Co.,2026-02-13,"Tri Pointe Homes, Inc.  (TPH)  (CIK 0001561680)",https://efts.sec.gov/LATEST/search-index?q=%22DE%22&forms=8-K&dateRange=custom&startdt=2026-02-11&enddt=2026-02-20,8-K," Tri Pointe Homes, Inc.  (TPH)  (CIK 0001561680)  1.01 5.02 5.03 7.01 9.01",other
36672,FDX,Fedex Corp,Fedex,Fedex Corp,2026-02-13,"AIR T INC  (AIRT, AIRTP)  (CIK 0000353184)",https://efts.sec.gov/LATEST/search-index?q=%22Fedex%22&forms=8-K&dateRange=custom&startdt=2026-02-11&enddt=2026-02-20,8-K," AIR T INC  (AIRT, AIRTP)  (CIK 0000353184)  7.01 8.01 9.01",other
36672,FDX,Fedex Corp,Fedex,Fedex Corp,2026-02-13,"Live Oak Bancshares, Inc.  (LOB, LOB-PA)  (CIK 0001462120)",https://efts.sec.gov/LATEST/search-index?q=%22Fedex%22&forms=8-K&dateRange=custom&startdt=2026-02-11&enddt=2026-02-20,8-K," Live Oak Bancshares, Inc.  (LOB, LOB-PA)  (CIK 0001462120)  5.02 9.01",other
3752951,MOAT,VanEck Morningstar Wide Moat ETF,MOAT,VanEck Morningstar Wide Moat ETF,2026-02-13,AZZ INC  (AZZ)  (CIK 0000008947),https://efts.sec.gov/LATEST/search-index?q=%22MOAT%22&forms=8-K&dateRange=custom&startdt=2026-02-11&enddt=2026-02-20,8-K, AZZ INC  (AZZ)  (CIK 0000008947)  7.01 9.01,other
4579561,GOOGL,Alphabet Inc,GOOGL,Alphabet Inc,2026-02-13,"Alphabet Inc.  (GOOG, GOOGL)  (CIK 0001652044)",https://efts.sec.gov/LATEST/search-index?q=%22GOOGL%22&forms=8-K&dateRange=custom&startdt=2026-02-11&enddt=2026-02-20,8-K," Alphabet Inc.  (GOOG, GOOGL)  (CIK 0001652044)  8.01 9.01",other
33771,ACLS,Axcelis Technologies Inc,ACLS,Axcelis Technologies Inc,2026-02-17,AXCELIS TECHNOLOGIES INC  (ACLS)  (CIK 0001113232),https://efts.sec.gov/LATEST/search-index?q=%22ACLS%22&forms=8-K&dateRange=custom&startdt=2026-02-11&enddt=2026-02-20,8-K, AXCELIS TECHNOLOGIES INC  (ACLS)  (CIK 0001113232)  2.02 9.01,other
34926,C,Citigroup Inc,C,Citigroup Inc,2026-02-17,AKAMAI TECHNOLOGIES INC  (AKAM)  (CIK 0001086222),https://efts.sec.gov/LATEST/search-index?q=%22C%22&forms=8-K&dateRange=custom&startdt=2026-02-11&enddt=2026-02-20,8-K, AKAMAI TECHNOLOGIES INC  (AKAM)  (CIK 0001086222)  5.02 9.01,other
34926,C,Citigroup Inc,C,Citigroup Inc,2026-02-17,"AUDDIA INC.  (AUUD, AUUDW)  (CIK 0001554818)",https://efts.sec.gov/LATEST/search-index?q=%22C%22&forms=8-K&dateRange=custom&startdt=2026-02-11&enddt=2026-02-20,8-K," AUDDIA INC.  (AUUD, AUUDW)  (CIK 0001554818)  1.01 7.01 9.01",other
34926,C,Citigroup Inc,C,Citigroup Inc,2026-02-17,Blue Bird Corp  (BLBD)  (CIK 0001589526),https://efts.sec.gov/LATEST/search-index?q=%22C%22&forms=8-K&dateRange=custom&startdt=2026-02-11&enddt=2026-02-20,8-K, Blue Bird Corp  (BLBD)  (CIK 0001589526)  1.01 7.01 9.01,other
34926,C,Citigroup Inc,C,Citigroup Inc,2026-02-17,Capstone Holding Corp.  (CAPS)  (CIK 0000887151),https://efts.sec.gov/LATEST/search-index?q=%22C%22&forms=8-K&dateRange=custom&startdt=2026-02-11&enddt=2026-02-20,8-K, Capstone Holding Corp.  (CAPS)  (CIK 0000887151)  9.01,other
34926,C,Citigroup Inc,C,Citigroup Inc,2026-02-17,"Churchill Capital Corp X/Cayman  (CCCX, CCCXU, CCCXW)  (CIK 0002007825)",https://efts.sec.gov/LATEST/search-index?q=%22C%22&forms=8-K&dateRange=custom&startdt=2026-02-11&enddt=2026-02-20,8-K," Churchill Capital Corp X/Cayman  (CCCX, CCCXU, CCCXW)  (CIK 0002007825)  1.01 2.01 3.02 3.03 5.01 5.02 5.03 5.05 5.06 8.01 9.01",other
34926,C,Citigroup Inc,C,Citigroup Inc,2026-02-17,Cineverse Corp.  (CNVS)  (CIK 0001173204),https://efts.sec.gov/LATEST/search-index?q=%22C%22&forms=8-K&dateRange=custom&startdt=2026-02-11&enddt=2026-02-20,8-K, Cineverse Corp.  (CNVS)  (CIK 0001173204)  1.01 2.01 2.03 3.02 7.01 9.01,other
34926,C,Citigroup Inc,C,Citigroup Inc,2026-02-17,"Kennedy-Wilson Holdings, Inc.  (KW)  (CIK 0001408100)",https://efts.sec.gov/LATEST/search-index?q=%22C%22&forms=8-K&dateRange=custom&startdt=2026-02-11&enddt=2026-02-20,8-K," Kennedy-Wilson Holdings, Inc.  (KW)  (CIK 0001408100)  1.01 8.01 9.01",other
34926,C,Citigroup Inc,C,Citigroup Inc,2026-02-17,"Medalist Diversified REIT, Inc.  (MDRR)  (CIK 0001654595)",https://efts.sec.gov/LATEST/search-index?q=%22C%22&forms=8-K&dateRange=custom&startdt=2026-02-11&enddt=2026-02-20,8-K," Medalist Diversified REIT, Inc.  (MDRR)  (CIK 0001654595)  1.01 2.01 2.03 3.03 5.03 7.01 9.01",other
34926,C,Citigroup Inc,C,Citigroup Inc,2026-02-17,Playtika Holding Corp.  (PLTK)  (CIK 0001828016),https://efts.sec.gov/LATEST/search-index?q=%22C%22&forms=8-K&dateRange=custom&startdt=2026-02-11&enddt=2026-02-20,8-K, Playtika Holding Corp.  (PLTK)  (CIK 0001828016)  1.01 2.03 9.01,other
34926,C,Citigroup Inc,C,Citigroup Inc,2026-02-17,"XTI Aerospace, Inc.  (XTIA)  (CIK 0001529113)",https://efts.sec.gov/LATEST/search-index?q=%22C%22&forms=8-K&dateRange=custom&startdt=2026-02-11&enddt=2026-02-20,8-K," XTI Aerospace, Inc.  (XTIA)  (CIK 0001529113)  1.01 2.03 3.03 7.01 9.01",other
35701,DE,Deere & Co.,DE,Deere & Co.,2026-02-17,AMERICAN SUPERCONDUCTOR CORP /DE/  (AMSC)  (CIK 0000880807),https://efts.sec.gov/LATEST/search-index?q=%22DE%22&forms=8-K&dateRange=custom&startdt=2026-02-11&enddt=2026-02-20,8-K, AMERICAN SUPERCONDUCTOR CORP /DE/  (AMSC)  (CIK 0000880807)  9.01,other
35701,DE,Deere & Co.,DE,Deere & Co.,2026-02-17,"Castellum, Inc.  (CTM)  (CIK 0001877939)",https://efts.sec.gov/LATEST/search-index?q=%22DE%22&forms=8-K&dateRange=custom&startdt=2026-02-11&enddt=2026-02-20,8-K," Castellum, Inc.  (CTM)  (CIK 0001877939)  8.01 9.01",other
35701,DE,Deere & Co.,DE,Deere & Co.,2026-02-17,DEVON ENERGY CORP/DE  (DVN)  (CIK 0001090012),https://efts.sec.gov/LATEST/search-index?q=%22DE%22&forms=8-K&dateRange=custom&startdt=2026-02-11&enddt=2026-02-20,8-K, DEVON ENERGY CORP/DE  (DVN)  (CIK 0001090012)  2.02 9.01,other
35701,DE,Deere & Co.,DE,Deere & Co.,2026-02-17,"Falcon's Beyond Global, Inc.  (FBYD, FBYDW)  (CIK 0001937987)",https://efts.sec.gov/LATEST/search-index?q=%22DE%22&forms=8-K&dateRange=custom&startdt=2026-02-11&enddt=2026-02-20,8-K," Falcon's Beyond Global, Inc.  (FBYD, FBYDW)  (CIK 0001937987)  5.02 7.01 9.01",other
35701,DE,Deere & Co.,DE,Deere & Co.,2026-02-17,"HECLA MINING CO/DE/  (HL, HL-PB)  (CIK 0000719413)",https://efts.sec.gov/LATEST/search-index?q=%22DE%22&forms=8-K&dateRange=custom&startdt=2026-02-11&enddt=2026-02-20,8-K," HECLA MINING CO/DE/  (HL, HL-PB)  (CIK 0000719413)  2.02 8.01 9.01",other
35701,DE,Deere & Co.,DE,Deere & Co.,2026-02-17,"Moleculin Biotech, Inc.  (MBRX)  (CIK 0001659617)",https://efts.sec.gov/LATEST/search-index?q=%22DE%22&forms=8-K&dateRange=custom&startdt=2026-02-11&enddt=2026-02-20,8-K," Moleculin Biotech, Inc.  (MBRX)  (CIK 0001659617)  7.01 9.01",other
35701,DE,Deere & Co.,DE,Deere & Co.,2026-02-17,"TG-17, Inc.  (OBAI)  (CIK 0001756064)",https://efts.sec.gov/LATEST/search-index?q=%22DE%22&forms=8-K&dateRange=custom&startdt=2026-02-11&enddt=2026-02-20,8-K," TG-17, Inc.  (OBAI)  (CIK 0001756064)  1.01 9.01",other
35701,DE,Deere & Co.,DE,Deere & Co.,2026-02-17,"TLGY ACQUISITION CORP  (TLGUF, TLGWF, TLGYF)  (CIK 0001879814)",https://efts.sec.gov/LATEST/search-index?q=%22DE%22&forms=8-K&dateRange=custom&startdt=2026-02-11&enddt=2026-02-20,8-K," TLGY ACQUISITION CORP  (TLGUF, TLGWF, TLGYF)  (CIK 0001879814)  8.01",merger
35701,DE,Deere & Co.,DE,Deere & Co.,2026-02-17,"VisionWave Holdings, Inc.  (VWAV, VWAVW)  (CIK 0002038439)",https://efts.sec.gov/LATEST/search-index?q=%22DE%22&forms=8-K&dateRange=custom&startdt=2026-02-11&enddt=2026-02-20,8-K," VisionWave Holdings, Inc.  (VWAV, VWAVW)  (CIK 0002038439)  1.01 9.01",other
35701,DE,Deere & Co.,DE,Deere & Co.,2026-02-17,"XFLH Capital Corp  (XFLH, XFLH-UN)  (CIK 0002088103)",https://efts.sec.gov/LATEST/search-index?q=%22DE%22&forms=8-K&dateRange=custom&startdt=2026-02-11&enddt=2026-02-20,8-K," XFLH Capital Corp  (XFLH, XFLH-UN)  (CIK 0002088103)  1.01 3.02 5.03 8.01 9.01",other
36672,FDX,Fedex Corp,Fedex,Fedex Corp,2026-02-17,Blue Bird Corp  (BLBD)  (CIK 0001589526),https://efts.sec.gov/LATEST/search-index?q=%22Fedex%22&forms=8-K&dateRange=custom&startdt=2026-02-11&enddt=2026-02-20,8-K, Blue Bird Corp  (BLBD)  (CIK 0001589526)  1.01 7.01 9.01,other
36672,FDX,Fedex Corp,Fedex,Fedex Corp,2026-02-17,"Churchill Capital Corp X/Cayman  (CCCX, CCCXU, CCCXW)  (CIK 0002007825)",https://efts.sec.gov/LATEST/search-index?q=%22Fedex%22&forms=8-K&dateRange=custom&startdt=2026-02-11&enddt=2026-02-20,8-K," Churchill Capital Corp X/Cayman  (CCCX, CCCXU, CCCXW)  (CIK 0002007825)  1.01 2.01 3.02 3.03 5.01 5.02 5.03 5.05 5.06 8.01 9.01",other
39269,LMT,Lockheed Martin Corp.,Lockheed Martin,Lockheed Martin Corp.,2026-02-17,JBG SMITH Properties  (JBGS)  (CIK 0001689796),https://efts.sec.gov/LATEST/search-index?q=%22Lockheed+Martin%22&forms=8-K&dateRange=custom&startdt=2026-02-11&enddt=2026-02-20,8-K, JBG SMITH Properties  (JBGS)  (CIK 0001689796)  2.02 9.01,other
41966,RSG,"Republic Services, Inc.",RSG,"Republic Services, Inc.",2026-02-17,"REPUBLIC SERVICES, INC.  (RSG)  (CIK 0001060391)",https://efts.sec.gov/LATEST/search-index?q=%22RSG%22&forms=8-K&dateRange=custom&startdt=2026-02-11&enddt=2026-02-20,8-K," REPUBLIC SERVICES, INC.  (RSG)  (CIK 0001060391)  5.03",other
64278,CRH,CRH Plc,CRH,CRH Plc,2026-02-17,"Cogent Biosciences, Inc.  (COGT)  (CIK 0001622229)",https://efts.sec.gov/LATEST/search-index?q=%22CRH%22&forms=8-K&dateRange=custom&startdt=2026-02-11&enddt=2026-02-20,8-K," Cogent Biosciences, Inc.  (COGT)  (CIK 0001622229)  2.02 9.01",other
3559296,FANG,Diamondback Energy Inc,FANG,Diamondback Energy Inc,2026-02-17,"Tianci International, Inc.  (CIIT)  (CIK 0001557798)",https://efts.sec.gov/LATEST/search-index?q=%22FANG%22&forms=8-K&dateRange=custom&startdt=2026-02-11&enddt=2026-02-20,8-K," Tianci International, Inc.  (CIIT)  (CIK 0001557798)  5.07",other
3752951,MOAT,VanEck Morningstar Wide Moat ETF,MOAT,VanEck Morningstar Wide Moat ETF,2026-02-17,Cineverse Corp.  (CNVS)  (CIK 0001173204),https://efts.sec.gov/LATEST/search-index?q=%22MOAT%22&forms=8-K&dateRange=custom&startdt=2026-02-11&enddt=2026-02-20,8-K, Cineverse Corp.  (CNVS)  (CIK 0001173204)  2.02 9.01,other
3752951,MOAT,VanEck Morningstar Wide Moat ETF,MOAT,VanEck Morningstar Wide Moat ETF,2026-02-17,"Goosehead Insurance, Inc.  (GSHD)  (CIK 0001726978)",https://efts.sec.gov/LATEST/search-index?q=%22MOAT%22&forms=8-K&dateRange=custom&startdt=2026-02-11&enddt=2026-02-20,8-K," Goosehead Insurance, Inc.  (GSHD)  (CIK 0001726978)  2.02 5.02 7.01 9.01",other
3752951,MOAT,VanEck Morningstar Wide Moat ETF,MOAT,VanEck Morningstar Wide Moat ETF,2026-02-17,Hillman Solutions Corp.  (HLMN)  (CIK 0001822492),https://efts.sec.gov/LATEST/search-index?q=%22MOAT%22&forms=8-K&dateRange=custom&startdt=2026-02-11&enddt=2026-02-20,8-K, Hillman Solutions Corp.  (HLMN)  (CIK 0001822492)  2.02 9.01,other
4428506,IRM,Iron Mountain Inc.,IRM,Iron Mountain Inc.,2026-02-17,"DTE ENERGY CO  (DTB, DTE, DTG, DTK, DTW)  (CIK 0000936340) DTE Electric Co  (CIK 0000028385)",https://efts.sec.gov/LATEST/search-index?q=%22IRM%22&forms=8-K&dateRange=custom&startdt=2026-02-11&enddt=2026-02-20,8-K," DTE ENERGY CO  (DTB, DTE, DTG, DTK, DTW)  (CIK 0000936340) DTE Electric Co  (CIK 0000028385)  2.02 7.01 9.01",other
7268636,CEG,Constellation Energy Corporation,Constellation Energy,Constellation Energy Corporation,2026-02-17,"Armada Hoffler Properties, Inc.  (AHH, AHH-PA)  (CIK 0001569187)",https://efts.sec.gov/LATEST/search-index?q=%22Constellation+Energy%22&forms=8-K&dateRange=custom&startdt=2026-02-11&enddt=2026-02-20,8-K," Armada Hoffler Properties, Inc.  (AHH, AHH-PA)  (CIK 0001569187)  2.02 7.01 9.01",other
8126151,PSA,Public Storage,PSA,Public Storage,2026-02-17,"BrightSpire Capital, Inc.  (BRSP)  (CIK 0001717547)",https://efts.sec.gov/LATEST/search-index?q=%22PSA%22&forms=8-K&dateRange=custom&startdt=2026-02-11&enddt=2026-02-20,8-K," BrightSpire Capital, Inc.  (BRSP)  (CIK 0001717547)  2.02 9.01",other
33382,ADI,Analog Devices Inc.,ADI,Analog Devices Inc.,2026-02-18,ANALOG DEVICES INC  (ADI)  (CIK 0000006281),https://efts.sec.gov/LATEST/search-index?q=%22ADI%22&forms=8-K&dateRange=custom&startdt=2026-02-11&enddt=2026-02-20,8-K, ANALOG DEVICES INC  (ADI)  (CIK 0000006281)  2.02 8.01 9.01,other
34926,C,Citigroup Inc,C,Citigroup Inc,2026-02-18,AMERICAN HONDA RECEIVABLES LLC  (CIK 0000890975) Honda Auto Receivables 2026-1 Owner Trust  (CIK 0002100818),https://efts.sec.gov/LATEST/search-index?q=%22C%22&forms=8-K&dateRange=custom&startdt=2026-02-11&enddt=2026-02-20,8-K, AMERICAN HONDA RECEIVABLES LLC  (CIK 0000890975) Honda Auto Receivables 2026-1 Owner Trust  (CIK 0002100818)  1.01 9.01,other
34926,C,Citigroup Inc,C,Citigroup Inc,2026-02-18,"Array Technologies, Inc.  (ARRY)  (CIK 0001820721)",https://efts.sec.gov/LATEST/search-index?q=%22C%22&forms=8-K&dateRange=custom&startdt=2026-02-11&enddt=2026-02-20,8-K," Array Technologies, Inc.  (ARRY)  (CIK 0001820721)  1.01 2.03 7.01 9.01",other
34926,C,Citigroup Inc,C,Citigroup Inc,2026-02-18,"Broadstone Net Lease, Inc.  (BNL)  (CIK 0001424182)",https://efts.sec.gov/LATEST/search-index?q=%22C%22&forms=8-K&dateRange=custom&startdt=2026-02-11&enddt=2026-02-20,8-K," Broadstone Net Lease, Inc.  (BNL)  (CIK 0001424182)  2.02 9.01",other
34926,C,Citigroup Inc,C,Citigroup Inc,2026-02-18,GMF Leasing LLC  (CIK 0001631055) GM Financial Automobile Leasing Trust 2026-1  (CIK 0002100562),https://efts.sec.gov/LATEST/search-index?q=%22C%22&forms=8-K&dateRange=custom&startdt=2026-02-11&enddt=2026-02-20,8-K, GMF Leasing LLC  (CIK 0001631055) GM Financial Automobile Leasing Trust 2026-1  (CIK 0002100562)  1.01 8.01 9.01,other
